shipment_id,lane_id,carrier_id,shipment_mode,pickup_date,promised_delivery_date,delivery_date,weight_lbs,freight_cost,shipment_status,delay_reason
40290,15,2,Air,2025-01-14,2025-01-21,2025-01-19,1633.2,4110.4,Delivered,
40291,1,8,FTL,2024-07-12,2024-07-13,2024-07-17,21072.0,3903.26,Delivered,Mechanical Issue
40292,6,7,FTL,2026-01-08,2026-01-09,2026-01-08,41658.2,2565.75,Delivered,
40293,9,4,LTL,2025-10-22,2025-10-25,2025-10-27,4103.7,1866.92,Delivered,Weather
40294,3,7,LTL,2024-12-30,2025-01-03,2025-01-07,593.8,1980.57,Delivered,Warehouse Delay
40295,6,7,FTL,2025-12-18,2025-12-19,2025-12-18,11188.8,4052.01,Delivered,
40296,4,6,LTL,2025-08-11,2025-08-12,2025-08-11,1645.4,1348.53,Delivered,
40297,1,5,Parcel,2025-05-07,2025-05-08,2025-05-07,68.6,79.29,Delivered,
40298,10,2,Air,2024-07-18,2024-07-22,2024-07-22,1121.7,2593.83,Delivered,
40299,7,5,FTL,2024-09-02,2024-09-03,2024-09-03,29856.8,4148.97,Delivered,
40300,8,6,FTL,2026-04-15,2026-04-22,2026-04-22,20771.4,4106.64,Delivered,
40301,1,7,LTL,2026-04-25,2026-04-26,2026-04-26,4870.8,1563.02,Delivered,
40302,10,3,Air,2025-08-05,2025-08-09,2025-08-08,1570.0,8365.56,Delivered,
40303,2,7,Parcel,2026-03-01,2026-03-02,2026-03-02,21.0,25.1,Delivered,
40304,1,5,LTL,2025-09-09,2025-09-10,2025-09-10,3723.3,1482.79,Delivered,
40305,2,1,LTL,2024-10-25,2024-10-26,2024-10-25,3559.2,1300.21,Delivered,
40306,3,4,Parcel,2024-10-16,2024-10-20,2024-10-19,5.6,26.75,Delivered,
40307,8,6,LTL,2025-01-31,2025-02-07,2025-02-07,1173.0,1487.22,Delivered,
40308,2,8,LTL,2026-04-23,2026-04-24,2026-04-24,4833.9,445.82,Delivered,
40309,14,3,Air,2026-01-26,2026-01-31,2026-01-31,496.2,4591.74,Delivered,
40310,6,7,LTL,2026-03-26,2026-03-27,2026-03-26,2416.5,377.07,Delivered,
40311,5,4,LTL,2026-04-23,2026-04-24,2026-04-24,2407.2,389.89,Delivered,
40312,2,6,FTL,2024-11-28,2024-11-29,2024-11-28,30322.6,2006.49,Delivered,
40313,2,8,LTL,2024-12-22,2024-12-23,2024-12-22,2170.2,389.75,Delivered,
40314,12,3,Air,2024-09-26,2024-09-30,2024-09-30,1824.4,660.37,Delivered,
40315,4,1,LTL,2026-01-18,2026-01-19,2026-01-18,3994.2,346.42,Delivered,
40316,1,5,FTL,2026-04-16,2026-04-17,2026-04-17,27257.3,1263.01,Delivered,
40317,3,8,LTL,2025-04-26,2025-04-30,2025-04-29,861.4,1749.9,Delivered,
40318,3,7,LTL,2025-10-11,2025-10-15,2025-10-15,3408.0,380.23,Delivered,
40319,15,2,Air,2024-10-27,2024-11-03,2024-11-03,1708.2,1467.91,Delivered,
40320,3,1,LTL,2026-05-09,2026-05-13,2026-05-15,3298.3,918.15,Delivered,Weather
40321,2,8,LTL,2026-03-30,2026-03-31,2026-03-31,1843.8,1761.86,Delivered,
40322,4,7,LTL,2026-06-18,2026-06-19,2026-06-18,3919.4,806.51,Delivered,
40323,5,5,LTL,2026-02-04,2026-02-05,2026-02-04,508.9,1677.41,Delivered,
40324,8,6,FTL,2026-04-14,2026-04-21,2026-04-19,37477.0,2000.26,Delivered,
40325,5,7,LTL,2024-07-25,2024-07-26,2024-07-26,1352.3,988.1,Delivered,
40326,16,3,Air,2025-12-15,2025-12-21,2025-12-20,773.3,3326.38,Delivered,
40327,15,3,Air,2025-02-26,2025-03-05,2025-03-04,1585.7,7914.87,Delivered,
40328,5,1,LTL,2026-05-10,2026-05-11,2026-05-10,3968.1,928.11,Delivered,
40329,2,6,FTL,2026-01-29,2026-01-30,2026-01-30,40265.1,4248.55,Delivered,
40330,4,7,LTL,2026-03-30,2026-03-31,2026-03-30,3524.6,1874.09,Delivered,
40331,9,4,LTL,2026-02-04,2026-02-07,2026-02-05,4417.8,1502.03,Delivered,
40332,2,1,LTL,2025-01-03,2025-01-04,2025-01-03,638.5,1389.62,Delivered,
40333,15,2,Air,2026-01-23,2026-01-30,2026-01-29,681.8,2306.27,Delivered,
40334,6,6,LTL,2024-09-30,2024-10-01,2024-10-01,2994.3,1002.03,Delivered,
40335,4,6,LTL,2026-04-06,2026-04-07,2026-04-07,1372.7,1334.31,Delivered,
40336,5,5,Parcel,2026-03-24,2026-03-25,2026-03-25,52.2,87.51,Delivered,
40337,8,1,LTL,2024-12-06,2024-12-13,2024-12-12,359.8,1670.89,Delivered,
40338,8,1,Parcel,2026-02-10,2026-02-17,2026-02-18,24.2,101.69,Delivered,Customer Delay
40339,7,4,LTL,2025-06-04,2025-06-05,2025-06-04,1556.7,653.61,Delivered,
40340,5,4,LTL,2025-01-30,2025-01-31,2025-01-30,1664.8,1614.54,Delivered,
40341,11,2,Air,2026-01-26,2026-02-01,2026-02-01,807.8,6471.52,Delivered,
40342,7,6,LTL,2024-12-09,2024-12-10,2024-12-10,4671.1,1762.98,Delivered,
40343,3,7,LTL,2024-07-25,2024-07-29,2024-07-28,4270.8,435.87,Delivered,
40344,8,6,FTL,2024-11-17,2024-11-24,2024-11-29,27283.3,1491.82,Delivered,Weather
40345,3,5,LTL,2025-02-22,2025-02-26,2025-02-24,777.0,478.29,Delivered,
40346,1,6,FTL,2026-03-30,2026-03-31,2026-03-31,16394.5,3185.39,Delivered,
40347,3,4,LTL,2026-06-10,2026-06-14,2026-06-14,1541.5,1109.6,Delivered,
40348,15,3,Air,2025-01-17,2025-01-24,2025-01-22,1090.3,1353.32,Delivered,
40349,3,8,LTL,2025-10-23,2025-10-27,2025-10-26,588.0,1038.07,Delivered,
40350,13,2,Air,2025-04-23,2025-04-27,2025-04-25,252.3,588.59,Delivered,
40351,8,1,FTL,2026-06-22,2026-06-29,2026-06-29,9617.1,2228.12,Delivered,
40352,6,6,Parcel,2025-07-30,2025-07-31,2025-07-31,69.8,75.52,Delivered,
40353,12,2,Air,2026-05-17,2026-05-21,2026-05-20,530.6,1727.23,Delivered,
40354,6,8,Parcel,2024-10-06,2024-10-07,2024-10-06,26.2,57.64,Delivered,
40355,3,6,LTL,2026-06-13,2026-06-17,2026-06-17,2520.8,1973.43,Delivered,
40356,3,7,LTL,2024-11-07,2024-11-11,2024-11-11,629.2,1638.25,Delivered,
40357,9,1,LTL,2026-06-06,2026-06-09,2026-06-09,892.4,1499.22,Delivered,
40358,16,3,Air,2025-01-02,2025-01-08,,1817.1,6186.56,Cancelled,
40359,15,2,Air,2024-10-01,2024-10-08,2024-10-06,614.2,1513.46,Delivered,
40360,4,4,Parcel,2025-05-13,2025-05-14,2025-05-13,70.4,34.39,Delivered,
40361,6,7,LTL,2025-12-10,2025-12-11,2025-12-11,2057.7,1762.32,Delivered,
40362,1,8,LTL,2025-02-06,2025-02-07,2025-02-06,3169.7,489.04,Delivered,
40363,2,8,LTL,2025-09-29,2025-09-30,2025-09-29,1904.7,1790.86,Delivered,
40364,3,1,LTL,2025-07-20,2025-07-24,2025-07-22,3401.4,1941.88,Delivered,
40365,3,5,LTL,2025-04-17,2025-04-21,2025-04-21,4992.1,598.35,Delivered,
40366,1,8,LTL,2025-09-04,2025-09-05,2025-09-04,2561.2,1674.83,Delivered,
40367,6,5,LTL,2024-12-26,2024-12-27,2024-12-27,3121.4,1161.36,Delivered,
40368,1,1,LTL,2025-11-27,2025-11-28,2025-11-27,3236.2,1541.8,Delivered,
40369,3,5,FTL,2024-07-10,2024-07-14,2024-07-12,18072.3,1680.63,Delivered,
40370,1,4,LTL,2026-05-05,2026-05-06,2026-05-05,883.0,1410.8,Delivered,
40371,12,3,Air,2025-07-31,2025-08-04,2025-08-06,94.0,864.08,Delivered,Incorrect Documentation
40372,11,2,Air,2025-12-04,2025-12-10,2025-12-15,1974.3,3713.62,Delivered,Incorrect Documentation
40373,1,8,LTL,2025-12-18,2025-12-19,,3945.6,474.43,Cancelled,
40374,15,3,Air,2025-11-02,2025-11-09,2025-11-11,847.9,5595.79,Delivered,Incorrect Documentation
40375,6,7,LTL,2025-03-29,2025-03-30,2025-03-29,2490.6,586.45,Delivered,
40376,12,2,Air,2024-08-28,2024-09-01,2024-09-01,323.0,1714.01,Delivered,
40377,4,7,LTL,2025-10-30,2025-10-31,2025-11-03,1802.0,564.43,Delivered,Capacity Constraint
40378,1,5,LTL,2025-02-24,2025-02-25,2025-02-25,3699.9,1242.22,Delivered,
40379,5,1,FTL,2025-02-07,2025-02-08,2025-02-07,39824.4,2345.2,Delivered,
40380,3,6,Parcel,2026-03-14,2026-03-18,2026-03-18,16.5,105.39,Delivered,
40381,9,6,LTL,2025-12-04,2025-12-07,2025-12-07,3287.9,1891.21,Delivered,
40382,7,6,LTL,2025-01-28,2025-01-29,2025-01-28,388.8,1875.28,Delivered,
40383,2,5,Parcel,2025-02-02,2025-02-03,2025-02-03,54.9,66.18,Delivered,
40384,9,7,FTL,2025-04-26,2025-04-29,2025-04-28,11250.6,3364.1,Delivered,
40385,4,8,LTL,2025-04-24,2025-04-25,2025-04-25,423.0,444.5,Delivered,
40386,1,4,FTL,2025-01-26,2025-01-27,2025-01-29,24922.5,4212.0,Delivered,Capacity Constraint
40387,6,7,FTL,2024-10-15,2024-10-16,2024-10-15,30699.6,1521.24,Delivered,
40388,3,4,FTL,2025-04-30,2025-05-04,2025-05-03,21684.9,3099.84,Delivered,
40389,15,3,Air,2026-05-18,2026-05-25,2026-05-23,1579.3,5535.03,Delivered,
40390,9,4,LTL,2025-11-06,2025-11-09,2025-11-07,3748.7,1718.0,Delivered,
40391,1,5,LTL,2026-04-25,2026-04-26,2026-04-26,977.8,1333.15,Delivered,
40392,9,6,LTL,2025-10-07,2025-10-10,2025-10-10,2433.6,697.0,Delivered,
40393,1,5,LTL,2025-01-28,2025-01-29,2025-01-28,2218.3,1874.95,Delivered,
40394,7,7,LTL,2025-08-07,2025-08-08,2025-08-07,1949.1,1379.53,Delivered,
40395,7,4,FTL,2024-07-09,2024-07-10,2024-07-09,36861.9,2176.01,Delivered,
40396,11,2,Air,2025-01-22,2025-01-28,,680.1,7949.73,Cancelled,
40397,4,4,LTL,2025-05-09,2025-05-10,2025-05-10,919.0,725.9,Delivered,
40398,4,6,FTL,2025-09-07,2025-09-08,2025-09-07,18465.7,3576.48,Delivered,
40399,7,5,LTL,2025-10-27,2025-10-28,2025-11-01,1747.8,779.04,Delivered,Warehouse Delay
40400,7,6,LTL,2025-06-08,2025-06-09,2025-06-11,1568.4,927.17,Delivered,Weather
40401,7,5,FTL,2025-05-19,2025-05-20,2025-05-20,17898.0,1798.23,Delivered,
40402,6,4,LTL,2024-11-30,2024-12-01,2024-12-01,346.2,1707.84,Delivered,
40403,5,1,LTL,2025-06-15,2025-06-16,2025-06-16,4768.6,1320.41,Delivered,
40404,5,7,Parcel,2026-04-24,2026-04-25,2026-04-24,17.4,39.9,Delivered,
40405,5,4,LTL,2026-01-26,2026-01-27,2026-01-26,4955.0,308.42,Delivered,
40406,9,4,LTL,2024-11-01,2024-11-04,2024-11-03,1345.5,566.72,Delivered,
40407,1,4,LTL,2024-09-10,2024-09-11,2024-09-11,702.3,1294.57,Delivered,
40408,3,7,LTL,2025-07-22,2025-07-26,2025-07-26,3119.9,444.08,Delivered,
40409,3,7,FTL,2025-10-20,2025-10-24,2025-10-22,22629.8,2443.38,Delivered,
40410,8,5,FTL,2025-03-01,2025-03-08,2025-03-08,10175.7,3641.87,Delivered,
40411,9,7,Parcel,2026-02-12,2026-02-15,,61.8,42.83,Cancelled,
40412,9,5,FTL,2025-12-24,2025-12-27,2025-12-31,41232.1,1651.16,Delivered,Capacity Constraint
40413,6,7,FTL,2025-11-03,2025-11-04,2025-11-04,17685.4,2443.59,Delivered,
40414,5,8,LTL,2024-12-07,2024-12-08,2024-12-08,1654.6,1586.79,Delivered,
40415,14,3,Air,2024-11-21,2024-11-26,2024-11-26,1949.4,4137.22,Delivered,
40416,4,8,LTL,2024-07-25,2024-07-26,2024-07-27,4507.6,1010.75,Delivered,Weather
40417,10,3,Air,2024-12-20,2024-12-24,2024-12-22,979.7,967.02,Delivered,
40418,1,4,LTL,2025-06-17,2025-06-18,2025-06-17,3457.1,964.35,Delivered,
40419,1,8,FTL,2026-03-16,2026-03-17,2026-03-16,29508.8,1874.84,Delivered,
40420,2,5,LTL,2024-08-31,2024-09-01,2024-08-31,590.2,534.7,Delivered,
40421,8,5,LTL,2025-04-28,2025-05-05,2025-05-04,4580.2,442.44,Delivered,
40422,3,1,LTL,2025-10-18,2025-10-22,2025-10-20,3795.7,1071.04,Delivered,
40423,9,7,Parcel,2024-11-18,2024-11-21,2024-11-20,15.4,55.41,Delivered,
40424,5,7,FTL,2025-11-19,2025-11-20,2025-11-19,25075.0,2454.33,Delivered,
40425,9,7,FTL,2025-07-04,2025-07-07,2025-07-06,11511.6,3375.07,Delivered,
40426,4,1,Parcel,2024-12-19,2024-12-20,2024-12-20,28.9,51.29,Delivered,
40427,9,8,Parcel,2025-10-28,2025-10-31,2025-10-30,62.0,125.48,Delivered,
40428,3,6,Parcel,2024-07-14,2024-07-18,2024-07-17,66.4,133.94,Delivered,
40429,3,5,LTL,2025-12-24,2025-12-28,2025-12-27,1890.8,1935.8,Delivered,
40430,8,5,Parcel,2026-01-07,2026-01-14,2026-01-12,32.0,83.66,Delivered,
40431,4,6,LTL,2024-09-29,2024-09-30,2024-09-30,1573.7,1663.69,Delivered,
40432,1,6,FTL,2025-05-05,2025-05-06,2025-05-05,18706.6,4363.29,Delivered,
40433,4,7,Parcel,2024-11-05,2024-11-06,2024-11-06,65.1,42.87,Delivered,
40434,9,6,FTL,2026-06-02,2026-06-05,2026-06-03,14097.0,4317.37,Delivered,
40435,9,5,FTL,2025-07-23,2025-07-26,2025-07-25,17155.9,1656.99,Delivered,
40436,12,3,Air,2024-08-09,2024-08-13,2024-08-12,1807.0,2081.39,Delivered,
40437,6,8,Parcel,2024-12-22,2024-12-23,,53.9,116.24,Cancelled,
40438,13,3,Air,2026-03-14,2026-03-18,2026-03-16,1459.9,4440.95,Delivered,
40439,4,8,LTL,2025-06-01,2025-06-02,2025-06-01,365.1,691.3,Delivered,
40440,6,8,FTL,2026-01-29,2026-01-30,2026-01-30,40087.3,4326.74,Delivered,
40441,8,7,FTL,2025-10-31,2025-11-07,2025-11-05,17170.7,1411.3,Delivered,
40442,5,6,LTL,2026-06-28,2026-06-29,2026-06-28,3243.2,1440.53,Delivered,
40443,3,1,LTL,2025-09-20,2025-09-24,2025-09-24,907.0,1649.42,Delivered,
40444,12,3,Air,2026-05-26,2026-05-30,2026-06-03,1031.6,2781.59,Delivered,Capacity Constraint
40445,16,2,Air,2026-04-21,2026-04-27,2026-04-25,874.6,4336.55,Delivered,
40446,2,8,LTL,2025-10-04,2025-10-05,2025-10-04,2176.0,1530.43,Delivered,
40447,1,5,FTL,2025-12-04,2025-12-05,2025-12-05,16608.6,4227.27,Delivered,
40448,1,5,Parcel,2025-07-14,2025-07-15,2025-07-15,24.6,114.4,Delivered,
40449,3,5,FTL,2026-02-25,2026-03-01,2026-02-27,11181.8,3060.95,Delivered,
40450,15,2,Air,2025-08-07,2025-08-14,2025-08-13,201.0,8140.84,Delivered,
40451,9,7,FTL,2026-04-23,2026-04-26,2026-04-24,38415.6,3319.53,Delivered,
40452,9,7,FTL,2025-12-19,2025-12-22,2025-12-21,32760.6,1317.88,Delivered,
40453,1,4,LTL,2025-06-16,2025-06-17,2025-06-16,2176.9,1819.16,Delivered,
40454,3,8,FTL,2024-12-28,2025-01-01,2024-12-31,17331.0,3330.9,Delivered,
40455,6,4,LTL,2024-12-21,2024-12-22,2024-12-26,3286.0,475.29,Delivered,Mechanical Issue
40456,2,6,LTL,2025-10-22,2025-10-23,2025-10-22,421.4,1935.51,Delivered,
40457,9,8,LTL,2026-01-03,2026-01-06,2026-01-05,4512.9,1196.1,Delivered,
40458,8,6,LTL,2025-07-24,2025-07-31,2025-07-30,1987.6,1877.33,Delivered,
40459,2,7,LTL,2025-10-15,2025-10-16,2025-10-16,4176.4,955.15,Delivered,
40460,8,4,LTL,2025-01-12,2025-01-19,2025-01-17,2513.3,370.86,Delivered,
40461,3,4,LTL,2024-09-04,2024-09-08,2024-09-06,3307.2,413.86,Delivered,
40462,2,5,LTL,2025-01-22,2025-01-23,2025-01-23,4771.3,1978.56,Delivered,
40463,4,6,LTL,2025-01-09,2025-01-10,2025-01-10,924.6,1095.81,Delivered,
40464,1,5,LTL,2025-02-13,2025-02-14,2025-02-14,1521.5,1023.05,Delivered,
40465,1,4,LTL,2025-07-31,2025-08-01,2025-08-05,3996.3,879.65,Delivered,Weather
40466,5,7,FTL,2024-10-22,2024-10-23,2024-10-25,15547.3,2244.96,Delivered,Capacity Constraint
40467,4,7,LTL,2024-12-11,2024-12-12,2024-12-11,1674.2,481.04,Delivered,
40468,10,2,Air,2025-11-18,2025-11-22,2025-11-22,1093.6,5296.57,Delivered,
40469,8,4,LTL,2025-11-26,2025-12-03,2025-12-02,3646.4,583.76,Delivered,
40470,14,2,Air,2024-08-23,2024-08-28,2024-08-26,285.7,6959.62,Delivered,
40471,9,8,LTL,2025-04-26,2025-04-29,2025-04-29,2102.2,301.86,Delivered,
40472,2,1,FTL,2025-08-02,2025-08-03,2025-08-02,32355.2,2119.57,Delivered,
40473,3,8,Parcel,2025-04-29,2025-05-03,2025-05-02,29.4,107.33,Delivered,
40474,16,2,Air,2024-11-26,2024-12-02,2024-12-02,1526.9,7590.86,Delivered,
40475,8,7,FTL,2025-04-30,2025-05-07,2025-05-06,11683.4,2403.72,Delivered,
40476,5,6,LTL,2026-04-25,2026-04-26,2026-04-26,443.3,1335.98,Delivered,
40477,3,5,LTL,2025-09-10,2025-09-14,2025-09-13,3171.2,923.3,Delivered,
40478,14,3,Air,2025-11-19,2025-11-24,2025-11-22,1380.2,3598.5,Delivered,
40479,3,1,LTL,2026-03-23,2026-03-27,2026-03-27,3861.1,714.59,Delivered,
40480,5,5,LTL,2026-01-02,2026-01-03,2026-01-03,1405.4,385.12,Delivered,
40481,1,5,LTL,2025-04-12,2025-04-13,2025-04-13,3585.0,374.56,Delivered,
40482,5,1,LTL,2024-07-14,2024-07-15,2024-07-14,889.1,892.7,Delivered,
40483,11,3,Air,2025-03-17,2025-03-23,2025-03-22,1215.9,7839.89,Delivered,
40484,4,7,FTL,2025-12-25,2025-12-26,2025-12-25,20177.3,4151.62,Delivered,
40485,6,1,FTL,2026-03-19,2026-03-20,2026-03-19,21069.7,4401.99,Delivered,
40486,11,2,Air,2026-05-29,2026-06-04,2026-06-11,1634.0,695.04,Delivered,Mechanical Issue
40487,5,4,FTL,2025-04-30,2025-05-01,2025-05-03,12827.6,2496.39,Delivered,Capacity Constraint
40488,16,3,Air,2025-12-21,2025-12-27,2025-12-25,1356.1,2965.84,Delivered,
40489,8,4,LTL,2025-08-06,2025-08-13,2025-08-13,2107.8,384.37,Delivered,
40490,4,7,LTL,2025-09-27,2025-09-28,2025-09-28,3887.0,775.67,Delivered,
40491,5,8,LTL,2024-12-05,2024-12-06,2024-12-10,520.8,1396.44,Delivered,Mechanical Issue
40492,11,2,Air,2024-12-04,2024-12-10,2024-12-10,793.7,6558.53,Delivered,
40493,1,1,LTL,2025-05-14,2025-05-15,2025-05-15,429.2,389.11,Delivered,
40494,7,7,LTL,2024-07-27,2024-07-28,2024-07-28,266.9,1898.87,Delivered,
40495,2,8,Parcel,2025-03-02,2025-03-03,2025-03-03,21.1,112.38,Delivered,
40496,7,1,FTL,2025-11-08,2025-11-09,2025-11-08,15823.9,4247.43,Delivered,
40497,5,4,FTL,2025-04-25,2025-04-26,2025-04-26,21392.9,2961.51,Delivered,
40498,2,4,FTL,2024-10-30,2024-10-31,2024-11-04,22589.0,1420.37,Delivered,Capacity Constraint
40499,13,3,Air,2025-06-10,2025-06-14,2025-06-14,1549.8,7697.84,Delivered,
40500,1,1,LTL,2024-10-16,2024-10-17,2024-10-17,1907.0,1232.42,Delivered,
40501,1,7,LTL,2025-10-12,2025-10-13,2025-10-13,4666.9,1327.92,Delivered,
40502,2,7,Parcel,2024-07-26,2024-07-27,2024-07-26,57.3,42.49,Delivered,
40503,9,5,FTL,2025-04-21,2025-04-24,2025-04-22,33753.9,1542.69,Delivered,
40504,12,3,Air,2025-08-23,2025-08-27,2025-08-27,983.5,7892.73,Delivered,
40505,5,4,LTL,2024-07-26,2024-07-27,2024-07-26,2748.3,1430.16,Delivered,
40506,12,2,Air,2025-10-23,2025-10-27,2025-10-26,946.8,3912.9,Delivered,
40507,5,7,FTL,2024-10-21,2024-10-22,2024-10-21,25505.9,3080.59,Delivered,
40508,1,6,Parcel,2025-06-05,2025-06-06,2025-06-06,27.7,48.41,Delivered,
40509,6,7,LTL,2024-08-09,2024-08-10,2024-08-09,4090.0,1261.52,Delivered,
40510,6,4,LTL,2025-04-11,2025-04-12,2025-04-12,4879.0,1721.11,Delivered,
40511,13,3,Air,2024-11-29,2024-12-03,2024-12-01,1921.2,5023.71,Delivered,
40512,14,3,Air,2025-02-21,2025-02-26,2025-02-25,293.4,4246.94,Delivered,
40513,6,7,LTL,2025-12-30,2025-12-31,2026-01-04,582.4,1699.04,Delivered,Mechanical Issue
40514,4,1,LTL,2025-04-11,2025-04-12,2025-04-11,2346.7,1402.09,Delivered,
40515,1,8,LTL,2025-12-24,2025-12-25,2025-12-25,457.0,1521.28,Delivered,
40516,6,6,LTL,2026-02-27,2026-02-28,2026-02-28,4472.7,894.29,Delivered,
40517,8,4,LTL,2024-12-24,2024-12-31,2024-12-31,335.6,472.85,Delivered,
40518,1,7,LTL,2024-09-08,2024-09-09,2024-09-09,3221.4,1138.79,Delivered,
40519,5,8,FTL,2024-07-23,2024-07-24,2024-07-24,13074.0,1797.82,Delivered,
40520,10,2,Air,2025-07-31,2025-08-04,,799.7,8034.7,Cancelled,
40521,15,2,Air,2026-07-09,2026-07-16,,88.6,1656.86,In Transit,
40522,3,4,Parcel,2025-03-16,2025-03-20,2025-03-19,50.6,77.93,Delivered,
40523,5,6,Parcel,2025-10-26,2025-10-27,2025-10-26,56.4,61.04,Delivered,
40524,12,2,Air,2026-01-19,2026-01-23,2026-01-29,1623.2,6982.44,Delivered,Other
40525,13,3,Air,2025-10-26,2025-10-30,2025-10-30,548.6,6623.07,Delivered,
40526,5,5,LTL,2025-12-26,2025-12-27,2025-12-26,2020.2,732.46,Delivered,
40527,13,3,Air,2026-05-26,2026-05-30,2026-05-30,740.2,7928.99,Delivered,
40528,9,7,FTL,2024-11-21,2024-11-24,2024-11-23,15773.8,4301.27,Delivered,
40529,7,6,FTL,2024-07-24,2024-07-25,2024-07-25,15338.4,4429.5,Delivered,
40530,2,8,FTL,2024-10-26,2024-10-27,,24073.9,2930.93,Cancelled,
40531,6,7,LTL,2024-10-15,2024-10-16,2024-10-16,1005.6,1802.5,Delivered,
40532,8,8,LTL,2025-11-01,2025-11-08,2025-11-07,1408.3,1958.17,Delivered,
40533,12,2,Air,2025-08-23,2025-08-27,2025-08-27,744.3,6986.85,Delivered,
40534,5,8,LTL,2024-12-03,2024-12-04,2024-12-04,1080.6,757.54,Delivered,
40535,1,4,LTL,2025-11-21,2025-11-22,2025-11-21,4609.4,1588.87,Delivered,
40536,5,8,LTL,2026-01-04,2026-01-05,2026-01-04,923.9,1952.59,Delivered,
40537,8,8,LTL,2024-10-31,2024-11-07,2024-11-06,2920.6,348.58,Delivered,
40538,2,1,FTL,2025-09-30,2025-10-01,2025-10-01,31430.3,3298.89,Delivered,
40539,15,2,Air,2025-12-22,2025-12-29,2025-12-28,657.7,3419.05,Delivered,
40540,7,8,FTL,2024-10-05,2024-10-06,2024-10-05,31274.6,3920.4,Delivered,
40541,3,8,FTL,2026-02-13,2026-02-17,2026-02-16,11419.4,1669.38,Delivered,
40542,16,2,Air,2026-06-08,2026-06-14,2026-06-12,832.2,2069.53,Delivered,
40543,5,4,FTL,2024-09-30,2024-10-01,2024-10-01,19694.2,3483.27,Delivered,
40544,7,8,LTL,2024-07-26,2024-07-27,2024-08-01,1639.6,1922.75,Delivered,Customer Delay
40545,10,2,Air,2025-02-04,2025-02-08,2025-02-07,1190.0,3255.52,Delivered,
40546,4,5,LTL,2025-11-07,2025-11-08,2025-11-07,3500.2,1470.68,Delivered,
40547,2,4,LTL,2026-06-02,2026-06-03,2026-06-03,761.4,1074.57,Delivered,
40548,11,3,Air,2025-04-22,2025-04-28,2025-04-26,1669.4,3683.69,Delivered,
40549,2,6,LTL,2025-12-01,2025-12-02,2025-12-02,732.1,1580.54,Delivered,
40550,6,8,LTL,2024-09-03,2024-09-04,2024-09-04,1009.0,1301.56,Delivered,
40551,1,6,LTL,2025-11-15,2025-11-16,2025-11-16,4003.0,699.28,Delivered,
40552,5,6,Parcel,2025-10-16,2025-10-17,2025-10-17,26.8,29.06,Delivered,
40553,13,2,Air,2024-09-25,2024-09-29,2024-09-29,1833.0,6483.14,Delivered,
40554,15,2,Air,2026-01-10,2026-01-17,2026-01-15,596.8,2447.79,Delivered,
40555,15,3,Air,2026-03-16,2026-03-23,2026-03-23,1029.1,7726.78,Delivered,
40556,1,5,FTL,2025-09-24,2025-09-25,2025-09-25,16237.9,2182.67,Delivered,
40557,9,4,LTL,2024-10-11,2024-10-14,2024-10-13,1462.9,1101.35,Delivered,
40558,3,7,LTL,2026-06-25,2026-06-29,2026-06-29,3662.1,797.77,Delivered,
40559,6,8,LTL,2026-01-21,2026-01-22,2026-01-22,1671.0,1040.99,Delivered,
40560,12,2,Air,2025-03-13,2025-03-17,2025-03-17,1345.7,5474.67,Delivered,
40561,4,6,LTL,2025-05-07,2025-05-08,2025-05-07,3026.6,1912.83,Delivered,
40562,13,3,Air,2025-04-04,2025-04-08,2025-04-08,1627.4,8232.47,Delivered,
40563,11,2,Air,2025-07-15,2025-07-21,2025-07-21,1386.4,1208.74,Delivered,
40564,10,2,Air,2025-03-07,2025-03-11,2025-03-11,355.6,5546.48,Delivered,
40565,9,6,LTL,2026-03-16,2026-03-19,2026-03-19,2437.4,1622.62,Delivered,
40566,7,8,LTL,2026-02-16,2026-02-17,2026-02-17,254.6,1393.9,Delivered,
40567,5,4,LTL,2024-09-28,2024-09-29,2024-09-29,1552.3,386.9,Delivered,
40568,9,6,FTL,2026-06-05,2026-06-08,2026-06-07,25705.3,3049.52,Delivered,
40569,8,1,LTL,2025-10-21,2025-10-28,2025-10-26,1752.0,979.6,Delivered,
40570,9,5,LTL,2026-02-23,2026-02-26,2026-02-25,3959.1,1640.75,Delivered,
40571,8,5,FTL,2025-11-26,2025-12-03,2025-12-01,26240.0,3587.88,Delivered,
40572,2,1,Parcel,2025-05-13,2025-05-14,2025-05-13,63.1,108.13,Delivered,
40573,2,4,LTL,2025-12-13,2025-12-14,2025-12-14,535.5,1227.34,Delivered,
40574,6,7,LTL,2026-06-09,2026-06-10,2026-06-10,4031.4,595.48,Delivered,
40575,12,3,Air,2025-01-07,2025-01-11,2025-01-11,1069.8,6651.15,Delivered,
40576,3,7,FTL,2026-02-01,2026-02-05,2026-02-10,31127.5,3340.09,Delivered,Capacity Constraint
40577,1,8,LTL,2025-07-31,2025-08-01,2025-08-01,3605.5,1401.63,Delivered,
40578,1,4,LTL,2025-06-24,2025-06-25,2025-06-25,3569.1,469.53,Delivered,
40579,6,6,LTL,2025-05-14,2025-05-15,2025-05-14,2913.0,1781.31,Delivered,
40580,2,4,LTL,2025-12-11,2025-12-12,2025-12-12,2763.2,437.58,Delivered,
